"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"234",-922.034,-3.41326,1.51972,0.978835,0.155216,2.7877,1.12551,0.839227,1.3374,1,0,1,234,234
"235",-921.029,-1.43128,1.4905,1.0066,0.097741,2.57738,1.28845,0.929928,1.33967,1,0,1,235,235
"236",-938.079,-7.10866,1.58217,0.998612,0.101496,2.54473,1.31043,1.06876,1.29835,1,0,1,236,236
"237",-923.818,-3.112,1.486,1.06916,0.129957,2.58346,1.31918,0.942721,1.3626,1,0,1,237,237
"238",-924.411,-3.12762,1.52312,0.995171,0.122215,2.78546,1.06957,0.866214,1.38408,1,0,1,238,238
"239",-921.687,-2.67461,1.49995,0.963714,0.130256,2.79713,1.19855,0.865627,1.32918,1,0,1,239,239
"240",-922.777,-3.23718,1.53663,1.04982,0.141294,2.80093,1.11656,0.977537,1.32889,1,0,1,240,240
"241",-920.418,-2.28459,1.5085,1.00607,0.154964,2.76206,1.08281,0.963695,1.33893,1,0,1,241,241
"242",-921.263,-1.49767,1.52471,1.01524,0.100325,2.70894,1.24776,0.973977,1.32109,1,0,1,242,242
"243",-924.222,-1.34171,1.53193,0.965963,0.108289,2.6688,1.23401,0.903901,1.32992,1,0,1,243,243
"244",-926.978,-1.84226,1.50285,0.966371,0.140609,2.5678,1.24641,0.963378,1.32984,1,0,1,244,244
"245",-922.002,-1.49039,1.53743,1.01933,0.11007,2.62155,1.37975,0.891024,1.35578,1,0,1,245,245
"246",-928.263,-5.5721,1.46615,1.02735,0.112377,2.74843,1.33803,0.79151,1.35632,1,0,1,246,246
"247",-924.604,-2.02938,1.55981,0.999342,0.0991599,2.6497,1.24861,0.885975,1.32473,1,0,1,247,247
"248",-924.384,-4.22858,1.48749,1.01014,0.129418,2.58154,1.29922,0.830687,1.30798,1,0,1,248,248
"249",-927.073,-2.48195,1.50657,0.972607,0.120786,2.50701,1.24849,0.957537,1.38987,1,0,1,249,249
"250",-922.515,-1.21494,1.52994,1.03788,0.129302,2.61765,1.33653,0.958857,1.35253,1,0,1,250,250
"251",-924.728,-2.71913,1.5624,1.04421,0.105057,2.55668,1.34601,0.912742,1.352,1,0,1,251,251
"252",-921.606,-2.58288,1.49619,1.02864,0.107632,2.67703,1.29427,0.832009,1.34145,1,0,1,252,252
"253",-922.113,-2.1341,1.5072,1.02441,0.0921365,2.67316,1.13695,0.873797,1.34062,1,0,1,253,253
"254",-927.234,-2.79828,1.58747,0.999936,0.100261,2.59369,1.31277,0.901599,1.35824,1,0,1,254,254
"255",-923.306,-5.58456,1.55019,1.0256,0.0864689,2.78408,1.54718,0.912397,1.36636,1,0,1,255,255
"256",-931.636,-4.51896,1.52082,0.92991,0.0937936,2.63559,1.11811,0.947719,1.32375,1,0,1,256,256
"257",-921.727,-0.568296,1.50441,0.985854,0.110995,2.61422,1.25168,0.906563,1.34765,1,0,1,257,257
"258",-1096.7,-4.22654,1.5216,1.05055,0.113101,2.96244,1.29509,0.939668,1.37251,1,0,1,258,258
"259",-1097.25,-5.43705,1.49559,1.05564,0.120715,2.91812,1.09078,0.859131,1.36557,1,0,1,259,259
"260",-928.667,-2.44747,1.53695,1.02601,0.149152,2.49594,1.28841,0.992414,1.35646,1,0,1,260,260
"261",-924.711,-2.57738,1.51639,0.995861,0.12664,2.88578,1.23445,0.958236,1.38968,1,0,1,261,261
"262",-921.85,-1.83328,1.48064,1.02776,0.126918,2.65186,1.36253,0.972613,1.35062,1,0,1,262,262
"263",-925.63,-7.07377,1.49936,1.04437,0.12496,2.46133,0.948034,0.938073,1.34452,1,0,1,263,263
"264",-922.198,-1.98232,1.50693,0.979953,0.0984597,2.63116,1.35006,1.00696,1.34545,1,0,1,264,264
"265",-921.149,-1.42115,1.52134,1.02217,0.135972,2.71554,1.27087,1.00784,1.37465,1,0,1,265,265
"266",-923.343,-5.55768,1.51463,0.998645,0.174193,2.82252,1.0889,0.856269,1.401,1,0,1,266,266
"267",-926.1,-4.75615,1.58834,1.01636,0.0743915,2.64506,1.18469,0.900274,1.33842,1,0,1,267,267
"268",-921.962,-3.45633,1.54867,0.995773,0.156004,2.79944,1.09905,1.02837,1.3587,1,0,1,268,268
"269",-920.579,-1.46744,1.49896,0.988409,0.101241,2.73116,1.28786,0.946915,1.32546,1,0,1,269,269
"270",-926.705,-2.78975,1.49563,1.01375,0.155405,2.62646,1.45573,0.932064,1.3646,1,0,1,270,270
"271",-930.103,-6.11714,1.57457,0.983041,0.131732,2.69774,0.984195,1.03637,1.33736,1,0,1,271,271
"272",-929.889,-4.73391,1.45699,0.972,0.144929,2.44759,1.25175,0.984858,1.35161,1,0,1,272,272
"273",-922.141,-5.02152,1.51381,0.98349,0.228544,2.82125,1.24244,0.899834,1.36013,1,0,1,273,273
"274",-921.678,-2.65285,1.47158,0.990674,0.110735,2.6791,1.3327,1.02544,1.34359,1,0,1,274,274
"275",-920.828,-3.56038,1.51113,0.99357,0.182353,2.74723,1.07264,0.93265,1.3785,1,0,1,275,275
"276",-940.144,-6.60744,1.56833,0.989076,0.205762,2.58814,1.41298,0.882383,1.39327,1,0,1,276,276
"277",-920.556,-2.32063,1.5033,1.016,0.160502,2.69198,1.11711,0.899145,1.38064,1,0,1,277,277
"278",-920.712,-5.07039,1.53435,0.96227,0.186811,2.90408,1.28072,0.95995,1.37991,1,0,1,278,278
"279",-926.41,-3.20153,1.53043,0.980031,0.0885747,2.58345,1.31449,0.910532,1.31098,1,0,1,279,279
"280",-921.855,-0.902176,1.52894,1.0074,0.0938543,2.59692,1.22485,0.92408,1.3502,1,0,1,280,280
"281",-927.2,-5.8817,1.60593,1.0557,0.131281,2.63173,1.05551,0.922145,1.34794,1,0,1,281,281
"282",-935.674,-5.43762,1.59038,0.94063,0.144184,2.68635,1.11025,0.891195,1.33126,1,0,1,282,282
"283",-924.632,-5.37102,1.4599,1.00673,0.150533,2.67142,1.11197,1.06936,1.37912,1,0,1,283,283
"284",-928.747,-4.22266,1.50096,1.03731,0.143517,2.77535,1.41772,1.02812,1.38192,1,0,1,284,284
"285",-929.579,-5.99767,1.50958,1.08792,0.145806,2.70489,1.22706,1.01508,1.40221,1,0,1,285,285
"286",-927.403,-3.04872,1.5471,1.00205,0.132783,2.56861,1.12078,0.828513,1.3535,1,0,1,286,286
"287",-926.674,-2.49312,1.52689,1.0167,0.122341,2.47098,1.30981,0.89355,1.37775,1,0,1,287,287
"288",-923.5,-1.75903,1.53212,0.97987,0.128315,2.66272,1.43607,0.931702,1.35613,1,0,1,288,288
"289",-925.692,-2.69539,1.56035,0.984265,0.0830669,2.63176,1.19857,0.884018,1.3475,1,0,1,289,289
"290",-921.782,-2.43958,1.4847,1.03225,0.153773,2.58703,1.20685,0.887309,1.37497,1,0,1,290,290
"291",-925.343,-2.42194,1.56646,0.990565,0.147379,2.70259,1.19295,1.02072,1.34118,1,0,1,291,291
"292",-1096.8,-6.15784,1.52481,1.02076,0.11944,3.0546,1.08777,0.991369,1.35311,1,0,1,292,292
"293",-923.52,-1.78499,1.49925,1.03539,0.0942802,2.70351,1.16212,0.905135,1.36382,1,0,1,293,293
"294",-924.185,-5.12719,1.46968,1.01384,0.188946,2.56816,1.13355,0.856317,1.37365,1,0,1,294,294
"295",-933.071,-3.4017,1.55399,0.93514,0.124978,2.56535,1.31651,0.945388,1.36518,1,0,1,295,295
"296",-927.566,-8.53332,1.51371,1.00046,0.0656224,2.66944,1.1444,1.00612,1.28306,1,0,1,296,296
"297",-927.593,-3.83193,1.54088,1.00782,0.109221,2.87674,1.06293,0.865584,1.35795,1,0,1,297,297
"298",-919.966,-0.577843,1.52647,0.984827,0.13712,2.74417,1.23262,0.910084,1.3566,1,0,1,298,298
"299",-924.726,-4.73549,1.57787,1.06623,0.097486,2.63558,1.35003,0.874351,1.36347,1,0,1,299,299
"300",-924.835,-2.84296,1.52471,0.970052,0.195117,2.67966,1.20247,0.904178,1.35753,1,0,1,300,300
"301",-931.656,-6.75662,1.49193,0.941271,0.0945843,2.91307,1.27957,0.95943,1.40591,1,0,1,301,301
"302",-926.541,-2.0457,1.53081,0.985169,0.168113,2.60758,1.20589,1.00718,1.34695,1,0,1,302,302
"303",-929.357,-4.3621,1.53924,0.943748,0.168196,2.66833,1.10459,0.870018,1.36935,1,0,1,303,303
"304",-922.564,-5.37349,1.43592,0.9958,0.151832,2.63049,1.23084,0.916117,1.30868,1,0,1,304,304
"305",-925.123,-2.32133,1.55316,1.0181,0.104174,2.52413,1.1451,0.92907,1.377,1,0,1,305,305
"306",-924.269,-1.93475,1.52464,1.01057,0.104136,2.85484,1.22016,0.969081,1.33153,1,0,1,306,306
"307",-921.343,-0.674319,1.51974,1.01307,0.109411,2.60883,1.28476,0.923569,1.33486,1,0,1,307,307
"308",-922.793,-0.599416,1.521,1.00234,0.131797,2.60264,1.25824,0.981692,1.34364,1,0,1,308,308
"309",-926.291,-2.44755,1.49274,0.988116,0.112811,2.84636,1.23107,0.899903,1.38604,1,0,1,309,309
"310",-926.882,-3.1729,1.5975,0.982457,0.116787,2.72971,1.16532,0.896675,1.34581,1,0,1,310,310
"311",-922.738,-3.37241,1.49029,1.00988,0.101317,2.75032,1.39405,1.01272,1.32282,1,0,1,311,311
"312",-928.307,-7.26386,1.56432,1.02048,0.0628453,2.52264,1.27764,0.974799,1.31645,1,0,1,312,312
"313",-924.808,-5.44932,1.53049,1.0015,0.23263,2.73132,1.16547,0.87179,1.33032,1,0,1,313,313
"314",-925.066,-3.13461,1.49131,0.986625,0.0862427,2.75263,1.10733,0.955829,1.32817,1,0,1,314,314
"315",-925.455,-7.0532,1.49344,0.975836,0.0974391,2.79782,1.27026,0.856424,1.27818,1,0,1,315,315
"316",-924.318,-3.69942,1.50512,0.989217,0.0773523,2.72319,1.22779,1.04315,1.36092,1,0,1,316,316
"317",-936.061,-4.65297,1.50414,0.959011,0.114026,2.40668,1.11407,0.895811,1.34408,1,0,1,317,317
"318",-928.004,-5.27162,1.60604,0.97973,0.17512,2.78598,1.2192,0.985834,1.35138,1,0,1,318,318
"319",-930.937,-6.62304,1.47049,1.01875,0.121428,2.77562,1.61541,0.88458,1.36409,1,0,1,319,319
"320",-927.203,-6.65267,1.53544,1.04615,0.112532,2.61169,1.13942,0.890613,1.27475,1,0,1,320,320
"321",-928.403,-3.46459,1.52735,1.05748,0.139724,2.87474,1.19363,0.919463,1.3297,1,0,1,321,321
"322",-924.177,-2.61593,1.51247,1.04252,0.128417,2.5185,1.19787,0.962533,1.32034,1,0,1,322,322
"323",-929.312,-5.26899,1.62234,0.990374,0.129915,2.74294,1.20635,1.01544,1.35702,1,0,1,323,323
"324",-928.084,-4.02331,1.51513,0.927838,0.100425,2.72533,1.11521,0.966125,1.36505,1,0,1,324,324
"325",-924.967,-2.93023,1.47395,1.03251,0.098081,2.66344,1.09625,0.91454,1.369,1,0,1,325,325
"326",-936.522,-3.88349,1.53019,0.9377,0.116474,2.49485,1.20338,0.990252,1.33479,1,0,1,326,326
"327",-922.984,-3.62052,1.47518,0.999479,0.146885,2.65642,1.03155,0.964125,1.3712,1,0,1,327,327
"328",-921.965,-1.20891,1.51484,0.97734,0.102597,2.78512,1.17599,0.939198,1.3468,1,0,1,328,328
"329",-923.816,-2.43079,1.48033,0.99979,0.0984975,2.71199,1.16925,1.02636,1.35895,1,0,1,329,329
"330",-922.96,-3.38186,1.52671,1.00457,0.130032,2.7422,1.31055,0.890728,1.29511,1,0,1,330,330
"331",-920.424,-2.95822,1.52642,0.960592,0.151616,2.85664,1.31177,0.97257,1.34292,1,0,1,331,331
"332",-921.149,-1.22355,1.496,0.972922,0.133957,2.70691,1.18396,0.897447,1.34089,1,0,1,332,332
"333",-925.527,-5.09732,1.47787,0.966196,0.160684,2.65884,1.26119,0.863127,1.30056,1,0,1,333,333
"334",-924.884,-3.50799,1.47627,0.94184,0.0964002,2.64657,1.26047,0.94926,1.33298,1,0,1,334,334
"335",-924.816,-4.69403,1.46633,0.9804,0.0910252,2.60681,1.22471,1.0679,1.33945,1,0,1,335,335
"336",-920.149,-2.03854,1.54557,0.978873,0.130853,2.86612,1.29053,0.924224,1.34466,1,0,1,336,336
"337",-923.62,-2.32971,1.50275,1.00111,0.115141,2.57953,1.14633,0.883241,1.39372,1,0,1,337,337
"338",-923.844,-3.31431,1.50387,0.99917,0.155224,2.82417,1.4347,0.891481,1.36589,1,0,1,338,338
"339",-927.285,-3.3326,1.4752,1.02484,0.126642,2.7656,1.04627,0.905413,1.35841,1,0,1,339,339
"340",-925.594,-4.16512,1.48105,1.04713,0.109371,2.64386,1.2918,1.06827,1.37153,1,0,1,340,340
"341",-923.161,-2.10512,1.51874,0.966357,0.119404,2.67999,1.25992,0.860874,1.38419,1,0,1,341,341
"342",-927.12,-6.13541,1.53063,0.98114,0.1932,2.73398,1.24412,1.10484,1.37649,1,0,1,342,342
"343",-924.446,-2.97895,1.51249,1.04475,0.161417,2.77125,1.35082,0.910681,1.33014,1,0,1,343,343
"344",-923.613,-2.84708,1.48882,1.0583,0.10571,2.68208,1.16131,0.895407,1.33091,1,0,1,344,344
"345",-925.226,-6.38759,1.58606,1.04469,0.0757881,2.67956,1.34249,0.865468,1.32703,1,0,1,345,345
"346",-929.655,-4.89747,1.45354,1.04686,0.151378,2.719,1.36822,1.01434,1.35366,1,0,1,346,346
"347",-927.354,-6.7585,1.54301,1.0631,0.0611896,2.70546,1.15608,0.927904,1.3635,1,0,1,347,347
"348",-924.18,-3.22192,1.50609,0.975311,0.152193,2.69333,1.19052,0.932021,1.29988,1,0,1,348,348
"349",-925.511,-3.57421,1.52377,0.994244,0.0842325,2.76817,1.13259,0.837491,1.35833,1,0,1,349,349
"350",-922.517,-2.91758,1.47292,1.00886,0.110253,2.68937,1.37941,1.02561,1.3523,1,0,1,350,350
"351",-929.618,-3.77787,1.56994,0.984196,0.142014,2.64398,1.07161,1.01413,1.33221,1,0,1,351,351
"352",-932.965,-4.00688,1.55507,0.982142,0.200364,2.6598,1.32767,0.994717,1.34078,1,0,1,352,352
"353",-921.677,-2.40535,1.51673,0.991005,0.11254,2.7581,1.33561,0.980341,1.39735,1,0,1,353,353
"354",-927.883,-4.12037,1.54973,1.00606,0.107805,2.56897,1.20163,0.796014,1.3393,1,0,1,354,354
"355",-926.412,-3.12627,1.56077,0.965292,0.0998604,2.70635,1.18809,1.03901,1.35057,1,0,1,355,355
"356",-935.679,-5.46947,1.49435,1.03879,0.184295,2.45943,1.37625,0.974878,1.33492,1,0,1,356,356
"357",-922.84,-2.25649,1.49361,1.01058,0.103241,2.55234,1.14735,0.881242,1.33047,1,0,1,357,357
"358",-931.746,-3.58211,1.53267,1.02294,0.0895343,2.88304,1.12276,0.964267,1.33529,1,0,1,358,358
"359",-922.455,-3.56075,1.45469,0.986327,0.0882223,2.67411,1.31567,0.907396,1.33897,1,0,1,359,359
"360",-923.216,-3.00153,1.48459,0.974078,0.0902714,2.66534,1.26541,0.847237,1.36063,1,0,1,360,360
"361",-923.981,-4.54816,1.57218,0.97012,0.144019,2.49787,1.38833,0.912791,1.32395,1,0,1,361,361
"362",-927.169,-4.62938,1.4939,0.963633,0.133179,2.58665,1.36529,0.818587,1.38186,1,0,1,362,362
"363",-920.34,-1.36231,1.51198,1.03297,0.132516,2.6454,1.10493,0.95195,1.35531,1,0,1,363,363
"364",-938.982,-6.225,1.59333,0.993203,0.130186,2.52925,1.43553,0.839088,1.3291,1,0,1,364,364
"365",-930.125,-1.90486,1.54895,0.980405,0.132274,2.5252,1.21892,0.998488,1.35324,1,0,1,365,365
"366",-919.528,-2.01344,1.52124,1.01612,0.179354,2.73985,1.15711,0.923595,1.35362,1,0,1,366,366
"367",-922.514,-2.51126,1.48281,0.996617,0.143901,2.7863,1.12471,0.994177,1.36769,1,0,1,367,367
"368",-924.778,-5.41147,1.58689,1.04467,0.116939,2.73649,1.07658,1.00725,1.38744,1,0,1,368,368
"369",-926.515,-3.86324,1.46197,0.947213,0.126422,2.60962,1.13288,0.900429,1.34013,1,0,1,369,369
"370",-921.039,-2.16759,1.47779,1.01657,0.130685,2.6157,1.18151,0.86543,1.33405,1,0,1,370,370
"371",-924.551,-2.17266,1.5218,0.957974,0.155268,2.68961,1.13756,0.896668,1.34658,1,0,1,371,371
"372",-922.285,-3.34083,1.52267,1.07612,0.133362,2.68308,1.15399,0.898116,1.32953,1,0,1,372,372
"373",-922.148,-1.51583,1.5403,1.02635,0.114675,2.61785,1.32408,0.869932,1.36042,1,0,1,373,373
"374",-923.19,-3.32259,1.48263,1.00874,0.184367,2.61015,1.21657,0.955619,1.38687,1,0,1,374,374
"375",-924.933,-2.90542,1.49997,0.986275,0.123858,2.56396,1.43905,0.88201,1.37455,1,0,1,375,375
"376",-930.408,-4.68443,1.54849,1.02268,0.10898,2.42876,1.10103,1.02486,1.35712,1,0,1,376,376
"377",-930.808,-3.87982,1.58056,1.00169,0.113628,2.60081,1.38311,1.01541,1.32583,1,0,1,377,377
"378",-930.304,-7.34793,1.55903,1.04103,0.073876,2.41371,1.18631,1.02042,1.34004,1,0,1,378,378
"379",-923.755,-1.32133,1.52171,1.02347,0.10053,2.8157,1.24268,0.919345,1.35051,1,0,1,379,379
"380",-925.3,-2.27608,1.53485,1.02078,0.129643,2.60734,1.33446,1.04228,1.34334,1,0,1,380,380
"381",-924.546,-5.70465,1.53544,0.996285,0.095539,2.62992,1.40446,0.95708,1.42821,1,0,1,381,381
"382",-930.849,-4.56323,1.5725,1.03174,0.185376,2.67722,1.37746,0.897011,1.37609,1,0,1,382,382
"383",-935.47,-4.31971,1.59275,0.993695,0.116747,2.56814,1.28557,0.949737,1.307,1,0,1,383,383
"384",-920.668,-2.23909,1.55589,1.00771,0.147687,2.77305,1.17456,0.912223,1.38574,1,0,1,384,384
"385",-925.923,-4.77118,1.45753,0.93791,0.155837,2.65104,1.14415,0.95339,1.35559,1,0,1,385,385
"386",-936.908,-6.05202,1.55982,1.01793,0.1535,2.49348,1.19388,0.846223,1.29807,1,0,1,386,386
"387",-921.078,-1.70177,1.49843,1.01526,0.174472,2.68574,1.24837,0.957544,1.34507,1,0,1,387,387
"388",-925.613,-3.72052,1.5368,0.954982,0.0824555,2.7366,1.19058,1.01912,1.35231,1,0,1,388,388
"389",-923.073,-2.17885,1.51638,0.947813,0.117939,2.68049,1.35856,0.931811,1.36922,1,0,1,389,389
"390",-923.109,-2.74336,1.53511,1.03779,0.0917212,2.70086,1.22674,1.03668,1.34728,1,0,1,390,390
"391",-924.532,-3.19482,1.51319,1.0176,0.0996532,2.69412,1.04358,0.933797,1.38888,1,0,1,391,391
"392",-925.518,-3.58244,1.53743,0.988311,0.0858944,2.66156,1.17482,1.05713,1.33394,1,0,1,392,392
"393",-954.076,-12.0145,1.45786,0.968993,0.0681501,2.86885,1.19738,0.759919,1.36422,1,0,1,393,393
"394",-926.533,-1.98612,1.57377,1.00412,0.134449,2.60084,1.12506,0.943445,1.35648,1,0,1,394,394
"395",-925.635,-2.91168,1.47416,0.967206,0.103384,2.82144,1.22405,0.986721,1.35941,1,0,1,395,395
"396",-919.991,-4.98777,1.51303,1.03421,0.214797,2.78072,1.11266,0.961034,1.33847,1,0,1,396,396
"397",-922.837,-2.47702,1.51285,1.0017,0.120714,2.69732,1.1938,1.05025,1.32181,1,0,1,397,397
"398",-921.44,-5.04697,1.52463,0.983969,0.16452,2.4243,1.34369,0.995297,1.38636,1,0,1,398,398
"399",-921.09,-1.39526,1.5248,0.976511,0.128577,2.75832,1.24308,1.013,1.34774,1,0,1,399,399
"400",-923.446,-3.6755,1.52479,0.979752,0.0756388,2.80663,1.33033,0.914604,1.37121,1,0,1,400,400
"401",-921.652,-0.925529,1.51327,0.996005,0.112805,2.78479,1.17813,0.911419,1.36874,1,0,1,401,401
"402",-931.477,-5.03295,1.53459,1.08084,0.100791,2.79058,1.07176,0.932853,1.33607,1,0,1,402,402
"403",-922.086,-3.04971,1.55703,1.02752,0.0996503,2.70201,1.38844,0.874419,1.37668,1,0,1,403,403
"404",-926.692,-2.35533,1.53263,0.958285,0.117269,2.58803,1.34878,0.991077,1.37221,1,0,1,404,404
"405",-921.936,-2.2617,1.482,1.01232,0.0868796,2.66308,1.23618,0.988824,1.34179,1,0,1,405,405
"406",-926.171,-1.09865,1.55864,0.98621,0.122454,2.59591,1.29871,0.94981,1.35389,1,0,1,406,406
"407",-925.414,-4.05379,1.50692,0.989064,0.0693985,2.71869,1.10663,0.918964,1.35314,1,0,1,407,407
"408",-924.174,-2.27046,1.52835,0.967309,0.106704,2.7469,1.08316,0.977868,1.3568,1,0,1,408,408
"409",-925.484,-5.9866,1.49724,1.0509,0.0767066,2.56419,1.14981,0.964113,1.40453,1,0,1,409,409
"410",-922.474,-2.62168,1.54088,1.00597,0.117869,2.78286,1.32473,1.00767,1.31691,1,0,1,410,410
"411",-922.515,-3.36598,1.49581,1.04952,0.112247,2.68762,1.21891,0.902312,1.30398,1,0,1,411,411
"412",-924.223,-3.37404,1.50623,1.01383,0.135997,2.82474,1.3327,0.838188,1.38003,1,0,1,412,412
"413",-925.054,-2.84345,1.54589,1.04595,0.128785,2.83947,1.37265,0.932515,1.34908,1,0,1,413,413
"414",-924.167,-3.08997,1.47483,0.997292,0.113634,2.78413,1.22346,1.02487,1.32378,1,0,1,414,414
"415",-937.077,-5.67189,1.58138,0.99537,0.167809,2.59659,1.29314,1.08649,1.33959,1,0,1,415,415
"416",-923.659,-2.57718,1.5311,0.994054,0.0889811,2.832,1.23225,0.873671,1.34001,1,0,1,416,416
"417",-927.11,-3.04005,1.57952,1.02179,0.146003,2.67655,1.29314,1.01834,1.34128,1,0,1,417,417
"418",-921.502,-2.2043,1.48226,1.01306,0.139572,2.68029,1.08701,0.952837,1.37246,1,0,1,418,418
"419",-921.996,-1.05238,1.5207,0.964007,0.110771,2.70752,1.22872,0.920746,1.37081,1,0,1,419,419
"420",-920.892,-2.00403,1.52651,1.02257,0.138759,2.71969,1.07904,0.969812,1.37201,1,0,1,420,420
"421",-926.532,-2.36438,1.55097,0.991564,0.0957572,2.54381,1.2973,1.00581,1.35919,1,0,1,421,421
"422",-921.64,-2.42874,1.54542,1.03558,0.151243,2.67287,1.11609,0.877195,1.34282,1,0,1,422,422
"423",-924.783,-2.68562,1.57736,1.02868,0.101696,2.64462,1.15997,0.926954,1.32865,1,0,1,423,423
"424",-924.908,-4.88073,1.5507,1.0256,0.128265,2.65388,1.07947,0.826459,1.39615,1,0,1,424,424
"425",-922.977,-3.05178,1.52306,0.956313,0.0941211,2.71568,1.3643,0.944674,1.32277,1,0,1,425,425
"426",-927.131,-3.81098,1.48919,1.02807,0.134388,2.75844,1.44846,1.02591,1.36377,1,0,1,426,426
"427",-920.198,-1.92262,1.49731,0.977331,0.146517,2.82302,1.24064,0.974578,1.36349,1,0,1,427,427
"428",-922.463,-3.52952,1.4805,1.0207,0.145246,2.57002,1.035,0.921428,1.35963,1,0,1,428,428
"429",-924.007,-2.39172,1.51297,1.01744,0.147441,2.55351,1.17525,0.845211,1.36182,1,0,1,429,429
"430",-923.183,-1.6001,1.51416,1.00767,0.137456,2.63363,1.31478,0.920305,1.31559,1,0,1,430,430
"431",-933.201,-4.35948,1.50901,0.990623,0.11034,2.91692,1.11527,1.04381,1.36509,1,0,1,431,431
"432",-927.981,-3.84229,1.54206,1.05837,0.136004,2.7178,1.44889,0.993133,1.34857,1,0,1,432,432
"433",-922.286,-3.2252,1.5287,1.02307,0.138959,2.8337,1.15096,0.900656,1.30997,1,0,1,433,433
"434",-921.013,-0.323783,1.50959,1.01085,0.133588,2.60991,1.23463,0.946374,1.35107,1,0,1,434,434
"435",-926.044,-2.52322,1.52174,1.00395,0.158062,2.67194,1.40116,1.01718,1.35488,1,0,1,435,435
"436",-921.051,-4.59664,1.54302,1.0129,0.19636,2.84123,1.1798,0.881651,1.32583,1,0,1,436,436
"437",-927.045,-3.36109,1.50755,0.957133,0.146163,2.59743,1.39092,0.937077,1.38954,1,0,1,437,437
"438",-924.484,-2.98527,1.5243,1.03539,0.133773,2.7742,1.34306,0.980665,1.39632,1,0,1,438,438
"439",-933.809,-2.98748,1.57773,0.980882,0.117754,2.517,1.24788,0.876599,1.34359,1,0,1,439,439
"440",-924.371,-3.75223,1.51382,1.02701,0.0832753,2.78863,1.37422,0.922149,1.32024,1,0,1,440,440
"441",-923.978,-2.15112,1.48821,0.96898,0.133057,2.62293,1.23918,0.951452,1.31731,1,0,1,441,441
"442",-923.523,-1.6362,1.51084,0.965813,0.124038,2.68992,1.1024,0.962934,1.34444,1,0,1,442,442
"443",-924.47,-6.24965,1.44753,1.00778,0.180887,2.56477,1.10235,0.849393,1.35867,1,0,1,443,443
"444",-920.451,-2.84003,1.50364,0.981695,0.164745,2.7924,1.25318,0.850066,1.35985,1,0,1,444,444
"445",-927.508,-2.43483,1.51139,0.957693,0.1041,2.58938,1.20029,0.898422,1.32147,1,0,1,445,445
"446",-930.423,-5.69652,1.49329,0.986924,0.0860619,2.43555,1.14431,0.999466,1.31481,1,0,1,446,446
"447",-921.061,-2.16087,1.55636,1.00578,0.153088,2.78743,1.16467,0.901033,1.33509,1,0,1,447,447
"448",-921.989,-2.28364,1.48339,0.991947,0.108523,2.78642,1.30422,0.976083,1.32456,1,0,1,448,448
"449",-930.808,-3.82092,1.59553,1.01166,0.121863,2.61227,1.15485,0.907053,1.31728,1,0,1,449,449
"450",-921.811,-3.23937,1.49762,1.00562,0.0993728,2.59759,1.47341,0.888093,1.36765,1,0,1,450,450
"451",-920.742,-0.696812,1.50399,1.00816,0.135033,2.63735,1.26792,0.884504,1.35107,1,0,1,451,451
"452",-927.064,-5.75523,1.55444,1.03177,0.0918552,2.49488,1.26029,1.04213,1.40068,1,0,1,452,452
"453",-924.161,-2.14527,1.52511,1.02469,0.120069,2.57694,1.4278,0.973532,1.3632,1,0,1,453,453
"454",-921.426,-0.48466,1.52459,1.00436,0.119117,2.63406,1.18323,0.984761,1.35433,1,0,1,454,454
"455",-924.576,-3.19286,1.56975,1.00042,0.149723,2.75013,1.14693,1.00671,1.32615,1,0,1,455,455
"456",-923.94,-3.15289,1.50304,0.975464,0.115349,2.8714,1.31632,0.999729,1.38089,1,0,1,456,456
"457",-925.478,-1.33204,1.52463,0.993436,0.115466,2.52096,1.18938,0.898997,1.36954,1,0,1,457,457
"458",-922.84,-2.46755,1.46355,0.996344,0.105914,2.6198,1.17583,0.98889,1.37129,1,0,1,458,458
"459",-925.928,-4.31809,1.57286,1.00997,0.152919,2.82501,1.36751,1.01825,1.33294,1,0,1,459,459
"460",-924.209,-1.97367,1.5169,1.01393,0.176202,2.57609,1.21759,0.921298,1.37072,1,0,1,460,460
"461",-926.192,-4.37382,1.46598,0.975472,0.152436,2.64707,1.4836,0.914999,1.35983,1,0,1,461,461
"462",-924.21,-1.9964,1.5409,0.998211,0.150615,2.66473,1.31922,1.01782,1.37189,1,0,1,462,462
"463",-923.425,-3.67007,1.49641,1.02968,0.0918381,2.66967,1.06601,0.89333,1.32262,1,0,1,463,463
"464",-926.94,-5.69856,1.54981,0.990783,0.116402,2.72135,1.14519,0.771899,1.32821,1,0,1,464,464
"465",-922.939,-3.13317,1.55151,0.980444,0.123514,2.74588,1.2611,0.847028,1.39348,1,0,1,465,465
"466",-931.433,-6.08011,1.53574,0.965692,0.130448,2.62872,1.05113,1.11454,1.35079,1,0,1,466,466
"467",-925.467,-2.29629,1.52179,0.997149,0.0949821,2.85445,1.18094,0.883734,1.34415,1,0,1,467,467
"468",-920.386,-1.87424,1.50198,0.982153,0.140323,2.8153,1.33523,0.95775,1.36885,1,0,1,468,468
