"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"1215",-9442.02,-2.85243,1.30155,0.899123,0.844902,4.56421,0.884965,1.07936,1.46252,1,0,1,1215,1215
"1216",-9448.28,-6.28172,1.29385,0.924895,0.857229,4.63676,0.886847,1.08489,1.42371,1,0,1,1216,1216
"1217",-9446.6,-3.03995,1.33358,0.908907,0.845562,4.61322,0.875482,1.07211,1.45501,1,0,1,1217,1217
"1218",-9445.11,-4.06265,1.30574,0.893771,0.829385,4.55318,0.873986,1.11478,1.45068,1,0,1,1218,1218
"1219",-9438.51,-3.22851,1.29741,0.899421,0.853784,4.58324,0.87808,1.0313,1.45304,1,0,1,1219,1219
"1220",-9441.42,-1.33796,1.32091,0.915853,0.835191,4.62437,0.88191,1.09102,1.46016,1,0,1,1220,1220
"1221",-9433.23,-4.61685,1.30118,0.910284,0.843616,4.70791,0.871094,1.04015,1.46624,1,0,1,1221,1221
"1222",-9445.94,-2.39358,1.32105,0.925456,0.85774,4.54434,0.880446,1.09741,1.45323,1,0,1,1222,1222
"1223",-9438.49,-3.22033,1.3156,0.907842,0.838337,4.58213,0.874449,1.02726,1.4582,1,0,1,1223,1223
"1224",-9441.7,-3.08378,1.30768,0.915891,0.863769,4.8147,0.885511,1.0736,1.43751,1,0,1,1224,1224
"1225",-9440.15,-4.07267,1.3043,0.936183,0.820098,4.73586,0.876237,1.06591,1.44101,1,0,1,1225,1225
"1226",-9440.58,-1.46674,1.3085,0.904442,0.868843,4.75423,0.882097,1.09876,1.45029,1,0,1,1226,1226
"1227",-9441.47,-3.73878,1.30484,0.903748,0.821645,4.61574,0.871822,1.10778,1.44709,1,0,1,1227,1227
"1228",-9458.8,-8.30833,1.33631,0.934414,0.886811,4.71704,0.885195,1.12783,1.44154,1,0,1,1228,1228
"1229",-9440.39,-0.707101,1.31377,0.899687,0.840785,4.66445,0.877968,1.08257,1.45518,1,0,1,1229,1229
"1230",-9441.14,-2.002,1.32608,0.910582,0.83279,4.69311,0.875188,1.07651,1.45592,1,0,1,1230,1230
"1231",-9442.69,-1.80915,1.32059,0.908987,0.860348,4.692,0.880084,1.03087,1.44671,1,0,1,1231,1231
"1232",-9437.91,-1.52201,1.30673,0.911137,0.83322,4.68958,0.873697,1.07866,1.44766,1,0,1,1232,1232
"1233",-9441.32,-0.643367,1.3136,0.908871,0.830707,4.64872,0.877979,1.07213,1.44544,1,0,1,1233,1233
"1234",-9447.18,-4.62373,1.31313,0.886093,0.872541,4.73687,0.873173,1.09378,1.44134,1,0,1,1234,1234
"1235",-9456.32,-4.23562,1.32456,0.911502,0.837972,4.55499,0.888483,1.11761,1.4467,1,0,1,1235,1235
"1236",-9454.92,-2.89175,1.32079,0.888915,0.850056,4.67583,0.881546,1.09572,1.43564,1,0,1,1236,1236
"1237",-9438.14,-6.49229,1.32131,0.922094,0.840003,4.69531,0.887395,1.03039,1.47795,1,0,1,1237,1237
"1238",-9439.78,-2.04377,1.30258,0.894862,0.829682,4.61575,0.878006,1.08137,1.45602,1,0,1,1238,1238
"1239",-9446.17,-0.906042,1.3241,0.910573,0.846926,4.62798,0.881572,1.08953,1.45051,1,0,1,1239,1239
"1240",-9446.19,-1.43964,1.3113,0.910853,0.849885,4.60238,0.886445,1.09437,1.44753,1,0,1,1240,1240
"1241",-9459.83,-5.82303,1.32929,0.920328,0.864852,4.59254,0.874107,1.12664,1.43248,1,0,1,1241,1241
"1242",-9446.23,-6.60112,1.33096,0.910829,0.828161,4.84527,0.887239,1.02587,1.4519,1,0,1,1242,1242
"1243",-9440.08,-2.02337,1.31693,0.904054,0.815301,4.69337,0.877875,1.05538,1.45232,1,0,1,1243,1243
"1244",-9441.96,-3.62653,1.30473,0.897957,0.824814,4.6098,0.885036,1.02864,1.45594,1,0,1,1244,1244
"1245",-9454.26,-4.50196,1.33486,0.893328,0.854439,4.76528,0.884056,1.06953,1.4427,1,0,1,1245,1245
"1246",-9450.02,-6.41462,1.31532,0.89657,0.811557,4.86214,0.878901,1.07389,1.42906,1,0,1,1246,1246
"1247",-9444.91,-1.90062,1.30878,0.897371,0.825465,4.70216,0.881012,1.07449,1.43776,1,0,1,1247,1247
"1248",-9445.86,-4.04017,1.32823,0.892917,0.866448,4.64533,0.881024,1.07795,1.46838,1,0,1,1248,1248
"1249",-9446.66,-2.6939,1.30453,0.901648,0.855449,4.51383,0.88116,1.10705,1.45273,1,0,1,1249,1249
"1250",-9444.23,-0.634955,1.31585,0.914845,0.861194,4.61787,0.881094,1.0759,1.44547,1,0,1,1250,1250
"1251",-9437.17,-5.874,1.28074,0.906755,0.822941,4.68453,0.882849,1.06577,1.45864,1,0,1,1251,1251
"1252",-9440.66,-1.94051,1.30441,0.89591,0.861992,4.73619,0.877143,1.07367,1.44259,1,0,1,1252,1252
"1253",-9441.5,-2.1834,1.3159,0.892945,0.835307,4.7873,0.881571,1.06735,1.45328,1,0,1,1253,1253
"1254",-9440.1,-6.15511,1.3181,0.935632,0.862321,4.84705,0.888452,1.04954,1.45298,1,0,1,1254,1254
"1255",-9457.23,-3.71154,1.32147,0.905269,0.831045,4.63993,0.885447,1.08162,1.42755,1,0,1,1255,1255
"1256",-9444.39,-0.697872,1.31211,0.908788,0.858767,4.61754,0.878722,1.09582,1.44493,1,0,1,1256,1256
"1257",-9458.82,-4.15917,1.31845,0.911074,0.87955,4.54239,0.881724,1.09927,1.43201,1,0,1,1257,1257
"1258",-9439.03,-2.0413,1.3157,0.902255,0.816311,4.70968,0.87824,1.06968,1.45852,1,0,1,1258,1258
"1259",-9439.62,-1.66008,1.30097,0.904669,0.836399,4.69294,0.878777,1.05589,1.43896,1,0,1,1259,1259
"1260",-9440.37,-2.64186,1.30464,0.920901,0.853009,4.56104,0.885133,1.04257,1.45334,1,0,1,1260,1260
"1261",-9440.9,-1.75533,1.31917,0.921535,0.819673,4.69779,0.879506,1.06084,1.44758,1,0,1,1261,1261
"1262",-9439.79,-0.489934,1.30544,0.904989,0.85227,4.68634,0.881033,1.09366,1.45119,1,0,1,1262,1262
"1263",-9438.07,-3.08126,1.31391,0.922352,0.850562,4.78872,0.87906,1.11401,1.46674,1,0,1,1263,1263
"1264",-9435.69,-5.97042,1.31217,0.92124,0.857228,4.89413,0.885229,1.07607,1.47189,1,0,1,1264,1264
"1265",-9452.21,-5.51754,1.30574,0.881111,0.81761,4.56844,0.879305,1.07102,1.43614,1,0,1,1265,1265
"1266",-9458.84,-4.3825,1.32356,0.908755,0.868236,4.4663,0.882596,1.09654,1.44438,1,0,1,1266,1266
"1267",-9439.18,-1.81452,1.31046,0.899364,0.876253,4.74487,0.879431,1.07465,1.45362,1,0,1,1267,1267
"1268",-9451.71,-5.27621,1.32151,0.895112,0.835376,4.86469,0.88241,1.0857,1.43096,1,0,1,1268,1268
"1269",-9443.8,-1.79247,1.31453,0.908967,0.858631,4.74843,0.875666,1.10836,1.44291,1,0,1,1269,1269
"1270",-9452.33,-3.0833,1.32731,0.915941,0.845656,4.65703,0.875422,1.10022,1.43404,1,0,1,1270,1270
"1271",-9439.58,-0.753503,1.30747,0.916097,0.839661,4.64015,0.877632,1.06689,1.44284,1,0,1,1271,1271
"1272",-9446.27,-3.80687,1.31651,0.888186,0.84403,4.57907,0.880826,1.02752,1.45755,1,0,1,1272,1272
"1273",-9446.07,-3.32854,1.306,0.904461,0.842512,4.77117,0.881831,1.06957,1.42663,1,0,1,1273,1273
"1274",-9445.13,-2.74929,1.31522,0.93494,0.853214,4.66796,0.885516,1.08907,1.44175,1,0,1,1274,1274
"1275",-9439.84,-2.5187,1.31979,0.91903,0.849393,4.81602,0.877826,1.10374,1.45822,1,0,1,1275,1275
"1276",-9440.23,-3.64917,1.31557,0.915365,0.836809,4.77289,0.872484,1.03769,1.44082,1,0,1,1276,1276
"1277",-9446.19,-1.50748,1.32193,0.913651,0.830366,4.6714,0.881525,1.05896,1.43962,1,0,1,1277,1277
"1278",-9453.54,-3.111,1.32808,0.910827,0.828309,4.65245,0.881172,1.12617,1.44181,1,0,1,1278,1278
"1279",-9447.06,-2.09049,1.32627,0.909854,0.823682,4.64541,0.878761,1.10387,1.44882,1,0,1,1279,1279
"1280",-9439.1,-2.47569,1.30949,0.899919,0.836042,4.56457,0.87894,1.05343,1.4643,1,0,1,1280,1280
"1281",-9441.75,-2.15285,1.32109,0.922994,0.841524,4.73005,0.884536,1.10601,1.45782,1,0,1,1281,1281
"1282",-9439.3,-2.04111,1.32369,0.92246,0.856235,4.6831,0.879138,1.04167,1.45723,1,0,1,1282,1282
"1283",-9440.5,-2.67282,1.32042,0.898512,0.857382,4.77556,0.883438,1.04336,1.4573,1,0,1,1283,1283
"1284",-9449.18,-2.47143,1.3219,0.897161,0.821885,4.70318,0.884138,1.09282,1.44556,1,0,1,1284,1284
"1285",-9439.58,-1.44074,1.31319,0.911306,0.863665,4.63976,0.875509,1.09607,1.45847,1,0,1,1285,1285
"1286",-9453.35,-5.0378,1.33097,0.898567,0.827591,4.71029,0.880574,1.14636,1.45463,1,0,1,1286,1286
"1287",-9433.69,-2.09673,1.29877,0.91625,0.849199,4.75973,0.878081,1.06846,1.46185,1,0,1,1287,1287
"1288",-9453.03,-2.37253,1.32253,0.911991,0.853116,4.64067,0.884247,1.1239,1.44144,1,0,1,1288,1288
"1289",-9437,-1.47243,1.29779,0.91178,0.865548,4.66552,0.881275,1.06196,1.44986,1,0,1,1289,1289
"1290",-9438.2,-3.96903,1.30305,0.908515,0.894381,4.68766,0.8815,1.09154,1.46453,1,0,1,1290,1290
"1291",-9447.05,-1.99737,1.31965,0.900414,0.832682,4.69555,0.886846,1.07959,1.44869,1,0,1,1291,1291
"1292",-9442.56,-2.05743,1.32259,0.928335,0.847759,4.75323,0.877918,1.09327,1.4484,1,0,1,1292,1292
"1293",-9458.92,-4.53527,1.32109,0.899791,0.865744,4.55371,0.879748,1.14751,1.44484,1,0,1,1293,1293
"1294",-9442.23,-1.7997,1.31591,0.919875,0.87629,4.6577,0.878483,1.10399,1.45389,1,0,1,1294,1294
"1295",-9444.92,-2.15443,1.30677,0.907097,0.851869,4.63447,0.888508,1.06439,1.44548,1,0,1,1295,1295
"1296",-9448.41,-2.19746,1.32563,0.922712,0.855576,4.6202,0.879094,1.11383,1.44779,1,0,1,1296,1296
"1297",-9438.2,-4.41157,1.3081,0.910276,0.896198,4.73583,0.87463,1.0882,1.46035,1,0,1,1297,1297
"1298",-9439.53,-2.50844,1.32081,0.923078,0.847684,4.66915,0.879405,1.02232,1.4537,1,0,1,1298,1298
"1299",-9452.85,-2.63147,1.3154,0.903052,0.861144,4.60228,0.881459,1.13592,1.44384,1,0,1,1299,1299
"1300",-9444.72,-2.62728,1.32504,0.928233,0.847213,4.69262,0.885893,1.09539,1.45273,1,0,1,1300,1300
"1301",-9448.48,-3.68841,1.32712,0.902758,0.812138,4.76307,0.882499,1.06966,1.44331,1,0,1,1301,1301
"1302",-9457.61,-4.98263,1.32922,0.900993,0.85027,4.74901,0.88202,1.15099,1.44162,1,0,1,1302,1302
"1303",-9441.66,-3.98256,1.32077,0.918592,0.835472,4.85688,0.876164,1.04438,1.44338,1,0,1,1303,1303
"1304",-9450.34,-3.55368,1.32466,0.911126,0.8666,4.61048,0.886273,1.03054,1.447,1,0,1,1304,1304
"1305",-9435.16,-3.26512,1.3108,0.922212,0.852745,4.69676,0.880587,1.01458,1.46262,1,0,1,1305,1305
"1306",-9438.97,-2.36693,1.31908,0.922346,0.828436,4.63863,0.879255,1.03172,1.45474,1,0,1,1306,1306
"1307",-9443.29,-1.45853,1.30347,0.913991,0.8643,4.63108,0.884019,1.09133,1.44296,1,0,1,1307,1307
"1308",-9442.45,-4.75226,1.3212,0.921406,0.858587,4.89693,0.879422,1.11509,1.45557,1,0,1,1308,1308
"1309",-9438.6,-3.445,1.31006,0.910842,0.86609,4.62762,0.878866,1.00782,1.45605,1,0,1,1309,1309
"1310",-9445.73,-2.653,1.31504,0.913336,0.833846,4.65646,0.884721,1.02873,1.43839,1,0,1,1310,1310
"1311",-9449.69,-2.33084,1.31638,0.898081,0.854417,4.59598,0.88323,1.03899,1.44151,1,0,1,1311,1311
"1312",-9455.92,-4.02488,1.32636,0.899295,0.869194,4.57626,0.887658,1.06064,1.44902,1,0,1,1312,1312
"1313",-9452.04,-4.19386,1.32318,0.908583,0.835694,4.62238,0.874606,1.14812,1.44615,1,0,1,1313,1313
"1314",-9443.52,-9.99481,1.28011,0.897067,0.8792,4.79923,0.876479,1.14105,1.45688,1,0,1,1314,1314
"1315",-9438.44,-5.70115,1.29809,0.897274,0.879921,4.72971,0.869956,1.08176,1.4537,1,0,1,1315,1315
"1316",-9445.26,-2.18229,1.31747,0.897974,0.845651,4.6776,0.875955,1.12281,1.45359,1,0,1,1316,1316
"1317",-9448.7,-3.71228,1.32739,0.907935,0.838888,4.84655,0.881829,1.09114,1.43905,1,0,1,1317,1317
"1318",-9437.88,-2.90129,1.30062,0.910909,0.849724,4.7434,0.88776,1.04457,1.45117,1,0,1,1318,1318
"1319",-9445.9,-2.06243,1.32282,0.919777,0.866851,4.59234,0.879155,1.05165,1.44639,1,0,1,1319,1319
"1320",-9447.79,-2.73066,1.30206,0.897461,0.854233,4.66489,0.88453,1.12224,1.44231,1,0,1,1320,1320
"1321",-9458.07,-8.08273,1.31788,0.930766,0.862597,4.69018,0.87542,1.18647,1.44046,1,0,1,1321,1321
"1322",-9436.24,-2.1415,1.30829,0.89886,0.851947,4.75615,0.87522,1.04964,1.45518,1,0,1,1322,1322
"1323",-9448.67,-4.49334,1.31175,0.909922,0.821501,4.63377,0.892058,1.07171,1.44594,1,0,1,1323,1323
"1324",-9449.62,-5.96592,1.33018,0.929407,0.8556,4.74214,0.879062,1.01628,1.4344,1,0,1,1324,1324
"1325",-9444.04,-1.88166,1.32646,0.923078,0.855995,4.69244,0.877591,1.0977,1.45147,1,0,1,1325,1325
"1326",-9437.46,-7.17062,1.31219,0.933052,0.804536,4.73053,0.872361,1.05305,1.46779,1,0,1,1326,1326
"1327",-9446.37,-3.58206,1.2994,0.915513,0.85012,4.70121,0.885521,1.09767,1.42906,1,0,1,1327,1327
"1328",-9436.88,-2.8015,1.29464,0.902026,0.848131,4.6609,0.877321,1.03684,1.44589,1,0,1,1328,1328
"1329",-9456.43,-3.73982,1.31437,0.895691,0.865611,4.58086,0.880371,1.13746,1.44095,1,0,1,1329,1329
"1330",-9443.32,-5.47239,1.31505,0.940111,0.855717,4.586,0.875221,1.13047,1.46078,1,0,1,1330,1330
"1331",-9438.51,-3.98209,1.2993,0.941819,0.842821,4.58425,0.878766,1.08424,1.44935,1,0,1,1331,1331
"1332",-9440.32,-1.19837,1.30797,0.901371,0.846006,4.78159,0.880873,1.08716,1.44651,1,0,1,1332,1332
"1333",-9435.69,-6.63306,1.31903,0.916453,0.85468,4.88079,0.878606,1.06812,1.47934,1,0,1,1333,1333
"1334",-9441.11,-3.49588,1.30055,0.892563,0.85462,4.78642,0.885599,1.05854,1.44472,1,0,1,1334,1334
"1335",-9441.23,-0.678522,1.31038,0.904644,0.838495,4.61015,0.878254,1.09104,1.45199,1,0,1,1335,1335
"1336",-9442.56,-2.21662,1.29998,0.91091,0.849839,4.64965,0.887717,1.0788,1.44429,1,0,1,1336,1336
"1337",-9451.56,-3.26905,1.31854,0.894043,0.850013,4.48944,0.880148,1.07192,1.45181,1,0,1,1337,1337
"1338",-9440.96,-0.373463,1.31037,0.911372,0.853174,4.70148,0.882949,1.08914,1.44797,1,0,1,1338,1338
"1339",-9443.26,-2.04137,1.32745,0.912992,0.862985,4.69093,0.877812,1.04791,1.4507,1,0,1,1339,1339
"1340",-9445.74,-5.7995,1.32097,0.91871,0.799648,4.70551,0.888261,1.0432,1.45081,1,0,1,1340,1340
"1341",-9442.64,-4.1297,1.30277,0.893563,0.82372,4.78321,0.887548,1.06805,1.45082,1,0,1,1341,1341
"1342",-9447.01,-4.07871,1.31155,0.910407,0.825759,4.44448,0.879051,1.0789,1.44728,1,0,1,1342,1342
"1343",-9441.21,-2.54818,1.30138,0.892693,0.829293,4.5983,0.877163,1.06861,1.44882,1,0,1,1343,1343
"1344",-9442.42,-3.00846,1.30249,0.929692,0.858014,4.53796,0.878762,1.09114,1.44375,1,0,1,1344,1344
"1345",-9440.24,-2.59249,1.29855,0.91339,0.845668,4.51546,0.881776,1.0657,1.45287,1,0,1,1345,1345
"1346",-9440.71,-1.40044,1.30563,0.921018,0.844528,4.66856,0.886173,1.08179,1.44682,1,0,1,1346,1346
"1347",-9444.06,-2.32954,1.32758,0.923547,0.842588,4.66902,0.883409,1.04697,1.45111,1,0,1,1347,1347
"1348",-9441.99,-1.70429,1.32048,0.912813,0.824425,4.65664,0.875422,1.09057,1.45029,1,0,1,1348,1348
"1349",-9444.99,-2.62442,1.32713,0.917237,0.871737,4.6482,0.874992,1.07325,1.45041,1,0,1,1349,1349
"1350",-9436.82,-5.47453,1.30956,0.917995,0.840405,4.57943,0.874136,1.10689,1.47858,1,0,1,1350,1350
"1351",-9437.44,-7.79994,1.31506,0.948752,0.856607,4.57081,0.875175,1.04612,1.47128,1,0,1,1351,1351
"1352",-9439.06,-1.43192,1.30079,0.906089,0.850603,4.70643,0.883239,1.05288,1.44379,1,0,1,1352,1352
"1353",-9443.41,-2.63117,1.31011,0.906146,0.828076,4.78575,0.878751,1.06558,1.43352,1,0,1,1353,1353
"1354",-9458.99,-5.23058,1.32102,0.886533,0.859997,4.57536,0.88963,1.0906,1.45077,1,0,1,1354,1354
"1355",-9442.02,-6.14731,1.28774,0.925124,0.880448,4.68412,0.877686,1.09573,1.43287,1,0,1,1355,1355
"1356",-9454.74,-4.83345,1.31837,0.920862,0.82716,4.66561,0.889084,1.1076,1.43137,1,0,1,1356,1356
"1357",-9454.18,-4.70279,1.31384,0.914417,0.840305,4.4311,0.882701,1.10485,1.44267,1,0,1,1357,1357
"1358",-9439.97,-3.35405,1.31134,0.934099,0.874154,4.73258,0.884343,1.055,1.44584,1,0,1,1358,1358
"1359",-9437.79,-1.81838,1.30417,0.912944,0.848349,4.57751,0.881261,1.08684,1.46481,1,0,1,1359,1359
"1360",-9438.64,-3.46495,1.31473,0.908258,0.868502,4.80357,0.882207,1.02161,1.44951,1,0,1,1360,1360
"1361",-9439.71,-2.84871,1.31601,0.904073,0.847239,4.79057,0.887368,1.07198,1.46085,1,0,1,1361,1361
"1362",-9440.48,-1.35821,1.31339,0.907755,0.829248,4.58344,0.881423,1.06014,1.45726,1,0,1,1362,1362
"1363",-9436.05,-3.38611,1.30338,0.915927,0.859539,4.75787,0.872425,1.04125,1.44634,1,0,1,1363,1363
"1364",-9440.61,-3.0681,1.31411,0.914013,0.809479,4.72883,0.881235,1.10857,1.46079,1,0,1,1364,1364
"1365",-9438.3,-1.66207,1.30869,0.922803,0.825519,4.63056,0.87933,1.10092,1.45731,1,0,1,1365,1365
"1366",-9440.29,-3.87369,1.29968,0.889224,0.871837,4.72298,0.882667,1.09473,1.46215,1,0,1,1366,1366
"1367",-9450.71,-4.6788,1.32219,0.921484,0.849042,4.66033,0.888885,1.02675,1.43784,1,0,1,1367,1367
"1368",-9438.43,-3.27957,1.3039,0.914271,0.855061,4.5403,0.883212,1.06982,1.46929,1,0,1,1368,1368
"1369",-9435.37,-4.01495,1.28725,0.907306,0.827611,4.70868,0.87601,1.06943,1.45466,1,0,1,1369,1369
"1370",-9438.39,-2.62578,1.30577,0.936237,0.870148,4.67287,0.880592,1.07,1.44882,1,0,1,1370,1370
"1371",-9443.03,-5.48826,1.30173,0.912413,0.899945,4.58346,0.88419,1.037,1.45303,1,0,1,1371,1371
"1372",-9441.75,-1.26187,1.30733,0.911633,0.845926,4.75319,0.884278,1.09364,1.4428,1,0,1,1372,1372
"1373",-9437.32,-7.50166,1.28711,0.928909,0.806697,4.65462,0.885097,1.05068,1.46248,1,0,1,1373,1373
"1374",-9446.36,-4.15696,1.31253,0.939182,0.826649,4.58375,0.88356,1.08848,1.43841,1,0,1,1374,1374
"1375",-9449.03,-2.52049,1.32493,0.907421,0.845812,4.68985,0.87429,1.09508,1.43782,1,0,1,1375,1375
"1376",-9438.24,-1.22638,1.30393,0.901468,0.831944,4.72209,0.881984,1.06182,1.45163,1,0,1,1376,1376
"1377",-9440.9,-2.71576,1.32738,0.922113,0.845685,4.61856,0.878068,1.04398,1.45963,1,0,1,1377,1377
"1378",-9454.42,-3.43897,1.32039,0.893387,0.818888,4.62465,0.88362,1.10448,1.44042,1,0,1,1378,1378
"1379",-9439.94,-2.5198,1.30864,0.915017,0.844167,4.76297,0.873916,1.05868,1.43736,1,0,1,1379,1379
"1380",-9435.66,-2.34231,1.30535,0.917993,0.830823,4.58339,0.880725,1.06259,1.46599,1,0,1,1380,1380
"1381",-9443.11,-1.69064,1.30528,0.910625,0.871805,4.6877,0.884264,1.09771,1.44395,1,0,1,1381,1381
"1382",-9446.85,-4.56506,1.30925,0.927996,0.819327,4.56482,0.882254,1.05157,1.43096,1,0,1,1382,1382
"1383",-9458.88,-5.96278,1.32535,0.90847,0.827756,4.73071,0.878174,1.09124,1.41845,1,0,1,1383,1383
"1384",-9442.17,-2.83592,1.32189,0.912028,0.850672,4.72892,0.884304,1.11838,1.46513,1,0,1,1384,1384
"1385",-9446.35,-3.40181,1.30941,0.910327,0.865252,4.74285,0.888627,1.07207,1.43534,1,0,1,1385,1385
"1386",-9445.16,-8.0818,1.33433,0.909125,0.842468,4.60811,0.866805,1.09171,1.46364,1,0,1,1386,1386
"1387",-9440.99,-0.978105,1.31924,0.912118,0.857856,4.65384,0.876143,1.08741,1.45473,1,0,1,1387,1387
"1388",-9442.28,-2.9108,1.29873,0.910192,0.863608,4.71994,0.876433,1.1246,1.4434,1,0,1,1388,1388
"1389",-9440.13,-5.67481,1.30709,0.922756,0.840357,4.69793,0.871062,1.13327,1.46841,1,0,1,1389,1389
"1390",-9441.13,-5.74147,1.29328,0.925823,0.835874,4.67822,0.89177,1.07157,1.44713,1,0,1,1390,1390
"1391",-9442.25,-2.41321,1.32289,0.895658,0.857077,4.75463,0.882263,1.08356,1.4612,1,0,1,1391,1391
"1392",-9453.75,-4.37233,1.32011,0.907675,0.830197,4.67861,0.886126,1.03982,1.428,1,0,1,1392,1392
"1393",-9438.25,-5.84034,1.28355,0.922358,0.864748,4.75787,0.88391,1.11095,1.45274,1,0,1,1393,1393
"1394",-9439.64,-0.795669,1.31207,0.923234,0.842765,4.71577,0.880795,1.09821,1.4508,1,0,1,1394,1394
"1395",-9441.5,-2.71516,1.30379,0.911224,0.818853,4.70532,0.884788,1.04938,1.44048,1,0,1,1395,1395
"1396",-9439.12,-7.57017,1.28102,0.937846,0.823887,4.75049,0.880684,1.07117,1.45139,1,0,1,1396,1396
"1397",-9439.07,-1.84485,1.30581,0.933293,0.84296,4.6865,0.882674,1.09086,1.44905,1,0,1,1397,1397
"1398",-9439.89,-2.45092,1.30283,0.923472,0.818376,4.62726,0.884007,1.09119,1.45016,1,0,1,1398,1398
"1399",-9453.55,-4.97174,1.31296,0.91203,0.855903,4.76747,0.886717,1.10898,1.4244,1,0,1,1399,1399
"1400",-9446.09,-2.76928,1.32143,0.910759,0.818925,4.63743,0.875058,1.1078,1.44487,1,0,1,1400,1400
"1401",-9445,-4.16295,1.30231,0.895384,0.887039,4.60616,0.878387,1.11276,1.45681,1,0,1,1401,1401
"1402",-9450.94,-3.72952,1.30254,0.901428,0.88003,4.5831,0.882685,1.08548,1.43375,1,0,1,1402,1402
"1403",-9443.33,-2.2346,1.30961,0.904395,0.827989,4.72472,0.875364,1.08636,1.43637,1,0,1,1403,1403
"1404",-9441.54,-3.04607,1.31864,0.918966,0.842781,4.50996,0.877617,1.08705,1.4631,1,0,1,1404,1404
"1405",-9449.26,-6.92643,1.32709,0.945917,0.834646,4.78942,0.885483,1.11646,1.44837,1,0,1,1405,1405
"1406",-9441.11,-4.95641,1.31225,0.905683,0.862592,4.79866,0.88273,1.0015,1.44246,1,0,1,1406,1406
"1407",-9446.65,-4.17991,1.30205,0.920692,0.854647,4.77238,0.881383,1.13856,1.43506,1,0,1,1407,1407
"1408",-9446.95,-3.53761,1.30456,0.896679,0.86695,4.50517,0.881182,1.09497,1.45763,1,0,1,1408,1408
"1409",-9445.87,-3.50794,1.31325,0.884229,0.863175,4.69701,0.884518,1.09351,1.46029,1,0,1,1409,1409
"1410",-9451.81,-3.69801,1.3246,0.923345,0.867005,4.59141,0.879651,1.13576,1.44915,1,0,1,1410,1410
"1411",-9444.34,-4.57709,1.31504,0.931615,0.856102,4.81768,0.883216,1.04832,1.43271,1,0,1,1411,1411
"1412",-9449.42,-3.27497,1.32167,0.885986,0.834892,4.64194,0.88482,1.07538,1.45713,1,0,1,1412,1412
"1413",-9451.09,-6.81518,1.32803,0.921512,0.810642,4.75685,0.881377,1.02099,1.43187,1,0,1,1413,1413
"1414",-9440.85,-1.99571,1.32543,0.913234,0.84616,4.77792,0.877535,1.05517,1.45056,1,0,1,1414,1414
"1415",-9438.57,-8.04267,1.28011,0.912599,0.886645,4.71263,0.879701,1.04883,1.43488,1,0,1,1415,1415
"1416",-9438.32,-2.66408,1.30589,0.912409,0.816667,4.77758,0.877916,1.05115,1.44535,1,0,1,1416,1416
"1417",-9446.04,-3.89076,1.31869,0.901983,0.852067,4.83942,0.886428,1.05937,1.43832,1,0,1,1417,1417
"1418",-9435.05,-3.51215,1.31422,0.911339,0.830148,4.75764,0.874419,1.0645,1.47038,1,0,1,1418,1418
"1419",-9449.55,-2.25093,1.32364,0.897995,0.869323,4.62263,0.882253,1.09871,1.45432,1,0,1,1419,1419
"1420",-9446.01,-1.70528,1.3054,0.895404,0.835425,4.64488,0.88224,1.08437,1.43963,1,0,1,1420,1420
"1421",-9438.62,-2.65421,1.29879,0.904792,0.842077,4.68978,0.876159,1.04278,1.43788,1,0,1,1421,1421
"1422",-9440.99,-4.35352,1.31514,0.907987,0.871967,4.5324,0.878941,1.04366,1.47002,1,0,1,1422,1422
"1423",-9445.18,-2.20032,1.30855,0.892888,0.821827,4.62588,0.881283,1.06681,1.44433,1,0,1,1423,1423
"1424",-9445.4,-2.99862,1.30928,0.899376,0.833134,4.68827,0.8893,1.05668,1.44733,1,0,1,1424,1424
"1425",-9448.48,-2.79795,1.32198,0.908196,0.824157,4.70871,0.879506,1.13323,1.4474,1,0,1,1425,1425
"1426",-9441.76,-1.41998,1.30802,0.90023,0.838032,4.59345,0.882996,1.08326,1.4587,1,0,1,1426,1426
"1427",-9438.81,-5.16525,1.31131,0.930864,0.832361,4.7441,0.868859,1.06659,1.45253,1,0,1,1427,1427
"1428",-9445.54,-2.60884,1.30361,0.914229,0.846281,4.71612,0.878473,1.11511,1.43204,1,0,1,1428,1428
"1429",-9440.81,-2.6086,1.31238,0.910501,0.837121,4.74234,0.878017,1.13123,1.46242,1,0,1,1429,1429
"1430",-9457.03,-6.52166,1.31368,0.922501,0.826734,4.48843,0.879167,1.1362,1.42997,1,0,1,1430,1430
"1431",-9451.09,-5.36799,1.31107,0.88848,0.88511,4.55943,0.882255,1.02929,1.44925,1,0,1,1431,1431
"1432",-9466.08,-5.74161,1.33281,0.908025,0.865038,4.48077,0.882145,1.07491,1.43541,1,0,1,1432,1432
"1433",-9439.76,-5.04027,1.29806,0.923751,0.846726,4.91065,0.878033,1.07779,1.44426,1,0,1,1433,1433
"1434",-9437.18,-5.358,1.29992,0.940449,0.839237,4.65874,0.879178,1.10886,1.4702,1,0,1,1434,1434
"1435",-9451.46,-2.83003,1.31466,0.891742,0.84734,4.51907,0.882576,1.06916,1.44873,1,0,1,1435,1435
